,0,1,2,3,4
2016-05-04,2412 中華電 (通信網路業),4736 泰博 (生技醫療業),2886 兆豐金 (金融保險業),4105 東洋 (生技醫療業),4126 太醫 (生技醫療業)
2016-05-05,2886 兆豐金 (金融保險業),2882 國泰金 (金融保險業),8454 富邦媒 (數位雲端),2834 臺企銀 (金融保險業),2397 友通 (電腦及週邊設備業)
2016-05-06,8996 高力 (電機機械),4736 泰博 (生技醫療業),4803 VHQ-KY (其他),2412 中華電 (通信網路業),4107 邦特 (生技醫療業)
2016-05-09,3596 智易 (通信網路業),6173 信昌電 (電子零組件業),8454 富邦媒 (數位雲端),2327 國巨 (電子零組件業),6244 茂迪 (光電業)
2016-05-10,4163 鐿鈦 (生技醫療業),4736 泰博 (生技醫療業),4126 太醫 (生技醫療業),2723 美食-KY (觀光餐旅),1216 統一 (食品工業)
2016-05-11,3596 智易 (通信網路業),2345 智邦 (通信網路業),1215 卜蜂 (食品工業),2492 華新科 (電子零組件業),3045 台灣大 (通信網路業)
2016-05-12,1215 卜蜂 (食品工業),1733 五鼎 (生技醫療業),2382 廣達 (電腦及週邊設備業),4126 太醫 (生技醫療業),4745 合富-KY (生技醫療業)
2016-05-13,3541 西柏 (其他電子業),2886 兆豐金 (金融保險業),8105 凌巨 (光電業),8069 元太 (光電業),
2016-05-16,4746 台耀 (生技醫療業),2886 兆豐金 (金融保險業),3527 聚積 (半導體業),3105 穩懋 (半導體業),2634 漢翔 (航運業)
2016-05-17,4746 台耀 (生技醫療業),4126 太醫 (生技醫療業),8436 大江 (生技醫療業),1216 統一 (食品工業),1733 五鼎 (生技醫療業)
2016-05-18,4126 太醫 (生技醫療業),3324 雙鴻 (其他電子業),4746 台耀 (生技醫療業),8050 廣積 (電腦及週邊設備業),3479 安勤 (電腦及週邊設備業)
2016-05-19,8105 凌巨 (光電業),8996 高力 (電機機械),1592 英瑞-KY (其他證券),3205 佰研 (生技醫療業),6176 瑞儀 (光電業)
2016-05-20,3479 安勤 (電腦及週邊設備業),3324 雙鴻 (其他電子業),2377 微星 (電腦及週邊設備業),4105 東洋 (生技醫療業),2492 華新科 (電子零組件業)
2016-05-23,3324 雙鴻 (其他電子業),3479 安勤 (電腦及週邊設備業),6414 樺漢 (電腦及週邊設備業),2377 微星 (電腦及週邊設備業),2383 台光電 (電子零組件業)
2016-05-24,3479 安勤 (電腦及週邊設備業),2383 台光電 (電子零組件業),6414 樺漢 (電腦及週邊設備業),2377 微星 (電腦及週邊設備業),6176 瑞儀 (光電業)
2016-05-25,2377 微星 (電腦及週邊設備業),2383 台光電 (電子零組件業),6414 樺漢 (電腦及週邊設備業),6274 台燿 (電子零組件業),2455 全新 (通信網路業)
2016-05-26,2492 華新科 (電子零組件業),6414 樺漢 (電腦及週邊設備業),6160 欣技 (電腦及週邊設備業),2377 微星 (電腦及週邊設備業),5457 宣德 (電子零組件業)
2016-05-27,8299 群聯 (半導體業),2882 國泰金 (金融保險業),2485 兆赫 (通信網路業),4971 IET-KY (半導體業),2377 微星 (電腦及週邊設備業)
2016-05-30,6274 台燿 (電子零組件業),8436 大江 (生技醫療業),2485 兆赫 (通信網路業),6223 旺矽 (半導體業),2383 台光電 (電子零組件業)
2016-05-31,8436 大江 (生技醫療業),6245 立端 (通信網路業),2345 智邦 (通信網路業),3596 智易 (通信網路業),4163 鐿鈦 (生技醫療業)
2016-06-01,2449 京元電子 (半導體業),6245 立端 (通信網路業),8299 群聯 (半導體業),8016 矽創 (半導體業),3105 穩懋 (半導體業)
2016-06-02,1216 統一 (食品工業),3617 碩天 (其他電子業),2882 國泰金 (金融保險業),3548 兆利 (電子零組件業),8069 元太 (光電業)
2016-06-03,3617 碩天 (其他電子業),3373 熱映 (其他電子業),3548 兆利 (電子零組件業),1216 統一 (食品工業),6274 台燿 (電子零組件業)
2016-06-04,3092 鴻碩 (電子零組件業),3548 兆利 (電子零組件業),1702 南僑 (食品工業),3617 碩天 (其他電子業),3044 健鼎 (電子零組件業)
2016-06-06,9911 櫻花 (居家生活),6187 萬潤 (半導體業),3548 兆利 (電子零組件業),3289 宜特 (其他電子業),6414 樺漢 (電腦及週邊設備業)
2016-06-07,6187 萬潤 (半導體業),3548 兆利 (電子零組件業),9911 櫻花 (居家生活),6414 樺漢 (電腦及週邊設備業),1216 統一 (食品工業)
2016-06-08,2345 智邦 (通信網路業),3324 雙鴻 (其他電子業),6414 樺漢 (電腦及週邊設備業),4915 致伸 (電子零組件業),2377 微星 (電腦及週邊設備業)
2016-06-13,2345 智邦 (通信網路業),5315 光聯 (光電業),2377 微星 (電腦及週邊設備業),2449 京元電子 (半導體業),8105 凌巨 (光電業)
2016-06-14,2377 微星 (電腦及週邊設備業),2345 智邦 (通信網路業),6230 尼得科超眾 (電腦及週邊設備業),5315 光聯 (光電業),8069 元太 (光電業)
2016-06-15,2345 智邦 (通信網路業),6245 立端 (通信網路業),8069 元太 (光電業),5315 光聯 (光電業),8105 凌巨 (光電業)
2016-06-16,2377 微星 (電腦及週邊設備業),2345 智邦 (通信網路業),3078 僑威 (電子零組件業),1215 卜蜂 (食品工業),6230 尼得科超眾 (電腦及週邊設備業)
2016-06-17,8105 凌巨 (光電業),2377 微星 (電腦及週邊設備業),3078 僑威 (電子零組件業),1537 廣隆 (電機機械),8069 元太 (光電業)
2016-06-20,1537 廣隆 (電機機械),1216 統一 (食品工業),2723 美食-KY (觀光餐旅),3380 明泰 (通信網路業),2388 威盛 (半導體業)
2016-06-21,1215 卜蜂 (食品工業),2419 仲琦 (通信網路業),2393 億光 (光電業),8358 金居 (電子零組件業),2436 偉詮電 (半導體業)
2016-06-22,2393 億光 (光電業),1215 卜蜂 (食品工業),6271 同欣電 (半導體業),2436 偉詮電 (半導體業),8358 金居 (電子零組件業)
2016-06-23,6271 同欣電 (半導體業),2393 億光 (光電業),2436 偉詮電 (半導體業),2308 台達電 (電子零組件業),2723 美食-KY (觀光餐旅)
2016-06-24,6271 同欣電 (半導體業),2464 盟立 (其他電子業),1527 鑽全 (電機機械),2393 億光 (光電業),1702 南僑 (食品工業)
2016-06-27,1527 鑽全 (電機機械),6223 旺矽 (半導體業),1702 南僑 (食品工業),2464 盟立 (其他電子業),2049 上銀 (電機機械)
2016-06-28,2308 台達電 (電子零組件業),2393 億光 (光電業),1527 鑽全 (電機機械),6223 旺矽 (半導體業),2464 盟立 (其他電子業)
2016-06-29,6271 同欣電 (半導體業),2308 台達電 (電子零組件業),2520 冠德 (建材營造),2393 億光 (光電業),2542 興富發 (建材營造)
2016-06-30,2454 聯發科 (半導體業),6415 矽力*-KY (半導體業),1541 錩泰 (電機機械),2103 台橡 (橡膠工業),2379 瑞昱 (半導體業)
2016-07-01,2393 億光 (光電業),1215 卜蜂 (食品工業),6271 同欣電 (半導體業),1216 統一 (食品工業),1702 南僑 (食品工業)
2016-07-04,1215 卜蜂 (食品工業),3092 鴻碩 (電子零組件業),2308 台達電 (電子零組件業),2499 東貝 (電子工業),1216 統一 (食品工業)
2016-07-05,3092 鴻碩 (電子零組件業),4904 遠傳 (通信網路業),2345 智邦 (通信網路業),2356 英業達 (電腦及週邊設備業),6245 立端 (通信網路業)
2016-07-06,4904 遠傳 (通信網路業),3454 晶睿 (光電業),2377 微星 (電腦及週邊設備業),8210 勤誠 (電腦及週邊設備業),2356 英業達 (電腦及週邊設備業)
2016-07-07,6143 振曜 (通信網路業),2356 英業達 (電腦及週邊設備業),8049 晶采 (光電業),2489 瑞軒 (光電業),1707 葡萄王 (生技醫療業)
2016-07-11,2379 瑞昱 (半導體業),6143 振曜 (通信網路業),3541 西柏 (其他電子業),2356 英業達 (電腦及週邊設備業),3702 大聯大 (電子通路業)
2016-07-12,2464 盟立 (其他電子業),2356 英業達 (電腦及週邊設備業),2377 微星 (電腦及週邊設備業),3324 雙鴻 (其他電子業),3702 大聯大 (電子通路業)
2016-07-13,2377 微星 (電腦及週邊設備業),2356 英業達 (電腦及週邊設備業),8464 億豐 (居家生活),3324 雙鴻 (其他電子業),9911 櫻花 (居家生活)
2016-07-14,2002 中鋼 (鋼鐵工業),6274 台燿 (電子零組件業),3044 健鼎 (電子零組件業),3691 碩禾 (光電業),8358 金居 (電子零組件業)
2016-07-15,2823 中壽 (其他證券),2886 兆豐金 (金融保險業),6274 台燿 (電子零組件業),2368 金像電 (電子零組件業),3044 健鼎 (電子零組件業)
2016-07-18,6274 台燿 (電子零組件業),1464 得力 (紡織纖維),6244 茂迪 (光電業),4426 利勤 (紡織纖維),1473 台南 (紡織纖維)
2016-07-19,6274 台燿 (電子零組件業),8358 金居 (電子零組件業),3293 鈊象 (文化創意業),2881 富邦金 (金融保險業),5439 高技 (電子零組件業)
2016-07-20,2421 建準 (電子零組件業),6143 振曜 (通信網路業),8049 晶采 (光電業),8433 弘帆 (居家生活),2395 研華 (電腦及週邊設備業)
2016-07-21,2421 建準 (電子零組件業),2345 智邦 (通信網路業),2881 富邦金 (金融保險業),2886 兆豐金 (金融保險業),1537 廣隆 (電機機械)
2016-07-22,2368 金像電 (電子零組件業),6230 尼得科超眾 (電腦及週邊設備業),2881 富邦金 (金融保險業),3376 新日興 (電子零組件業),6414 樺漢 (電腦及週邊設備業)
2016-07-25,2345 智邦 (通信網路業),2376 技嘉 (電腦及週邊設備業),8358 金居 (電子零組件業),6274 台燿 (電子零組件業),6197 佳必琪 (電子零組件業)
2016-07-26,2049 上銀 (電機機械),8210 勤誠 (電腦及週邊設備業),2301 光寶科 (電腦及週邊設備業),6223 旺矽 (半導體業),5434 崇越 (電子通路業)
2016-07-27,2456 奇力新 (其他),2379 瑞昱 (半導體業),5425 台半 (半導體業),2884 玉山金 (金融保險業),5269 祥碩 (半導體業)
2016-07-28,2456 奇力新 (其他),2892 第一金 (金融保險業),2881 富邦金 (金融保險業),8433 弘帆 (居家生活),2886 兆豐金 (金融保險業)
2016-07-29,2456 奇力新 (其他),1527 鑽全 (電機機械),1592 英瑞-KY (其他證券),5315 光聯 (光電業),1210 大成 (食品工業)
2016-08-01,3596 智易 (通信網路業),6462 神盾 (半導體業),2449 京元電子 (半導體業),6239 力成 (半導體業),5347 世界 (半導體業)
2016-08-02,6230 尼得科超眾 (電腦及週邊設備業),2421 建準 (電子零組件業),5315 光聯 (光電業),6462 神盾 (半導體業),6239 力成 (半導體業)
2016-08-03,5315 光聯 (光電業),2421 建準 (電子零組件業),2228 劍麟 (汽車工業),1536 和大 (汽車工業),1592 英瑞-KY (其他證券)
2016-08-04,2228 劍麟 (汽車工業),1536 和大 (汽車工業),2383 台光電 (電子零組件業),2239 英利-KY (汽車工業),1319 東陽 (汽車工業)
2016-08-05,2383 台光電 (電子零組件業),1522 堤維西 (汽車工業),1319 東陽 (汽車工業),2439 美律 (通信網路業),5439 高技 (電子零組件業)
2016-08-08,2383 台光電 (電子零組件業),1452 宏益 (紡織纖維),2439 美律 (通信網路業),9951 皇田 (電機機械),2239 英利-KY (汽車工業)
2016-08-09,3324 雙鴻 (其他電子業),2886 兆豐金 (金融保險業),2439 美律 (通信網路業),2881 富邦金 (金融保險業),3617 碩天 (其他電子業)
2016-08-10,9911 櫻花 (居家生活),2886 兆豐金 (金融保險業),2882 國泰金 (金融保險業),2439 美律 (通信網路業),2890 永豐金 (金融保險業)
2016-08-11,2886 兆豐金 (金融保險業),2439 美律 (通信網路業),2882 國泰金 (金融保險業),1215 卜蜂 (食品工業),2412 中華電 (通信網路業)
2016-08-12,2439 美律 (通信網路業),1215 卜蜂 (食品工業),1326 台化 (塑膠工業),1305 華夏 (塑膠工業),2412 中華電 (通信網路業)
2016-08-15,2883 凱基金 (金融保險業),,,,
2016-08-16,4532 瑞智 (電機機械),9951 皇田 (電機機械),3552 同致 (其他電子業),2436 偉詮電 (半導體業),2228 劍麟 (汽車工業)
2016-08-17,9951 皇田 (電機機械),4532 瑞智 (電機機械),1527 鑽全 (電機機械),2231 為升 (汽車工業),3552 同致 (其他電子業)
2016-08-18,4551 智伸科 (汽車工業),1527 鑽全 (電機機械),2377 微星 (電腦及週邊設備業),9951 皇田 (電機機械),3484 崧騰 (電子零組件業)
2016-08-19,4551 智伸科 (汽車工業),1527 鑽全 (電機機械),6213 聯茂 (電子零組件業),5439 高技 (電子零組件業),4549 桓達 (電機機械)
2016-08-22,4549 桓達 (電機機械),1580 新麥 (電機機械),4966 譜瑞-KY (半導體業),1527 鑽全 (電機機械),6143 振曜 (通信網路業)
2016-08-23,2328 廣宇 (電子零組件業),4549 桓達 (電機機械),2412 中華電 (通信網路業),4532 瑞智 (電機機械),1580 新麥 (電機機械)
2016-08-24,2328 廣宇 (電子零組件業),4532 瑞智 (電機機械),1580 新麥 (電機機械),2412 中華電 (通信網路業),2436 偉詮電 (半導體業)
2016-08-25,6285 啟碁 (通信網路業),2436 偉詮電 (半導體業),3152 璟德 (通信網路業),8074 鉅橡 (電子零組件業),2395 研華 (電腦及週邊設備業)
2016-08-26,6285 啟碁 (通信網路業),8074 鉅橡 (電子零組件業),2355 敬鵬 (電子零組件業),3622 洋華 (光電業),2395 研華 (電腦及週邊設備業)
2016-08-29,3706 神達 (電腦及週邊設備業),6285 啟碁 (通信網路業),2328 廣宇 (電子零組件業),8074 鉅橡 (電子零組件業),1707 葡萄王 (生技醫療業)
2016-08-30,1707 葡萄王 (生技醫療業),3706 神達 (電腦及週邊設備業),2439 美律 (通信網路業),3491 昇達科 (通信網路業),8436 大江 (生技醫療業)
2016-08-31,2377 微星 (電腦及週邊設備業),5434 崇越 (電子通路業),3078 僑威 (電子零組件業),2439 美律 (通信網路業),8105 凌巨 (光電業)
2016-09-01,3526 凡甲 (電子零組件業),1707 葡萄王 (生技醫療業),5434 崇越 (電子通路業),8436 大江 (生技醫療業),6285 啟碁 (通信網路業)
2016-09-02,1305 華夏 (塑膠工業),4532 瑞智 (電機機械),4107 邦特 (生技醫療業),5288 豐祥-KY (電機機械),4736 泰博 (生技醫療業)
2016-09-05,3545 敦泰 (半導體業),2492 華新科 (電子零組件業),4966 譜瑞-KY (半導體業),3257 虹冠電 (半導體業),2456 奇力新 (其他)
2016-09-06,4966 譜瑞-KY (半導體業),3526 凡甲 (電子零組件業),2395 研華 (電腦及週邊設備業),2377 微星 (電腦及週邊設備業),2115 六暉-KY (汽車工業)
2016-09-07,3545 敦泰 (半導體業),9951 皇田 (電機機械),2353 宏碁 (電腦及週邊設備業),1522 堤維西 (汽車工業),3257 虹冠電 (半導體業)
2016-09-08,3545 敦泰 (半導體業),2356 英業達 (電腦及週邊設備業),2115 六暉-KY (汽車工業),5274 信驊 (半導體業),6147 頎邦 (半導體業)
2016-09-09,3374 精材 (半導體業),3006 晶豪科 (半導體業),2377 微星 (電腦及週邊設備業),1319 東陽 (汽車工業),6147 頎邦 (半導體業)
2016-09-10,8431 匯鑽科 (其他電子業),8450 霹靂 (文化創意業),8358 金居 (電子零組件業),2328 廣宇 (電子零組件業),4803 VHQ-KY (其他)
2016-09-12,2393 億光 (光電業),4162 智擎 (生技醫療業),1795 美時 (生技醫療業),1909 榮成 (造紙工業),2395 研華 (電腦及週邊設備業)
2016-09-13,4162 智擎 (生技醫療業),2393 億光 (光電業),3374 精材 (半導體業),6147 頎邦 (半導體業),1795 美時 (生技醫療業)
2016-09-14,4162 智擎 (生技醫療業),2732 六角 (觀光餐旅),2912 統一超 (貿易百貨),,
2016-09-19,9938 百和 (其他),4162 智擎 (生技醫療業),2501 國建 (建材營造),5522 遠雄 (建材營造),9945 潤泰新 (其他)
2016-09-20,3005 神基 (電腦及週邊設備業),2377 微星 (電腦及週邊設備業),2317 鴻海 (其他電子業),2345 智邦 (通信網路業),6414 樺漢 (電腦及週邊設備業)
2016-09-21,6269 台郡 (電子零組件業),4938 和碩 (電腦及週邊設備業),6147 頎邦 (半導體業),3005 神基 (電腦及週邊設備業),5347 世界 (半導體業)
2016-09-22,6269 台郡 (電子零組件業),2456 奇力新 (其他),1815 富喬 (電子零組件業),6147 頎邦 (半導體業),4938 和碩 (電腦及週邊設備業)
2016-09-23,2456 奇力新 (其他),3231 緯創 (電腦及週邊設備業),3078 僑威 (電子零組件業),6173 信昌電 (電子零組件業),3324 雙鴻 (其他電子業)
2016-09-26,6220 岳豐 (電子零組件業),3078 僑威 (電子零組件業),3032 偉訓 (電子零組件業),3231 緯創 (電腦及週邊設備業),3152 璟德 (通信網路業)
2016-09-29,5439 高技 (電子零組件業),6220 岳豐 (電子零組件業),2317 鴻海 (其他電子業),3152 璟德 (通信網路業),4162 智擎 (生技醫療業)
2016-09-30,3545 敦泰 (半導體業),3006 晶豪科 (半導體業),3231 緯創 (電腦及週邊設備業),8044 網家 (數位雲端),4803 VHQ-KY (其他)
2016-10-03,3293 鈊象 (文化創意業),2439 美律 (通信網路業),4803 VHQ-KY (其他),8044 網家 (數位雲端),3032 偉訓 (電子零組件業)
2016-10-04,6116 彩晶 (光電業),5269 祥碩 (半導體業),3006 晶豪科 (半導體業),2356 英業達 (電腦及週邊設備業),3105 穩懋 (半導體業)
2016-10-05,4803 VHQ-KY (其他),3231 緯創 (電腦及週邊設備業),3105 穩懋 (半導體業),3305 昇貿 (其他電子業),8081 致新 (半導體業)
2016-10-06,3376 新日興 (電子零組件業),8210 勤誠 (電腦及週邊設備業),3231 緯創 (電腦及週邊設備業),3484 崧騰 (電子零組件業),3019 亞光 (光電業)
