,0,1,2,3,4
2023-04-28,4572 駐龍 (電機機械),3017 奇鋐 (電腦及週邊設備),2634 漢翔 (其他),2482 連宇 (其他),3324 雙鴻 (電腦及週邊設備)
2023-05-02,3231 緯創 (電腦及週邊設備),3017 奇鋐 (電腦及週邊設備),2382 廣達 (運動科技),2352 佳世達 (人工智慧),2353 宏碁 (電腦及週邊設備)
2023-05-03,3017 奇鋐 (電腦及週邊設備),3231 緯創 (電腦及週邊設備),4746 台耀 (製藥),2382 廣達 (運動科技),6589 台康生技 (製藥)
2023-05-04,3017 奇鋐 (電腦及週邊設備),6589 台康生技 (製藥),3231 緯創 (電腦及週邊設備),5009 榮剛 (航太週邊),4746 台耀 (製藥)
2023-05-05,6589 台康生技 (製藥),1795 美時 (製藥),6472 保瑞 (製藥),2382 廣達 (運動科技),2732 六角 (食品)
2023-05-08,3037 欣興 (印刷電路板),3231 緯創 (電腦及週邊設備),3715 定穎投控 (印刷電路板),2891 中信金 (金融),1519 華城 (智慧電網)
2023-05-09,2382 廣達 (運動科技),3479 安勤 (電腦及週邊設備),2882 國泰金 (金融),2729 瓦城 (食品),2891 中信金 (金融)
2023-05-10,2382 廣達 (運動科技),3479 安勤 (電腦及週邊設備),2618 長榮航 (交通運輸及航運),2603 長榮 (交通運輸及航運),2610 華航 (交通運輸及航運)
2023-05-11,2382 廣達 (運動科技),2606 裕民 (交通運輸及航運),2618 長榮航 (交通運輸及航運),2731 雄獅 (休閒娛樂),2891 中信金 (金融)
2023-05-12,2382 廣達 (運動科技),2376 技嘉 (電動車輛產業),2353 宏碁 (電腦及週邊設備),2377 微星 (電腦及週邊設備),2356 英業達 (電腦及週邊設備)
2023-05-15,2382 廣達 (運動科技),2618 長榮航 (交通運輸及航運),2376 技嘉 (電動車輛產業),2886 兆豐金 (金融),2882 國泰金 (金融)
2023-05-16,2886 兆豐金 (金融),2618 長榮航 (交通運輸及航運),2633 台灣高鐵 (交通運輸及航運),2882 國泰金 (金融),2891 中信金 (金融)
2023-05-17,2886 兆豐金 (金融),2882 國泰金 (金融),2301 光寶科 (LED照明產業),5880 合庫金 (金融),3231 緯創 (電腦及週邊設備)
2023-05-18,2376 技嘉 (電動車輛產業),3231 緯創 (電腦及週邊設備),2377 微星 (電腦及週邊設備),1326 台化 (石化及塑橡膠),1503 士電 (建材營造)
2023-05-19,2376 技嘉 (電動車輛產業),2383 台光電 (印刷電路板),3231 緯創 (電腦及週邊設備),2882 國泰金 (金融),2368 金像電 (印刷電路板)
2023-05-22,2376 技嘉 (電動車輛產業),2368 金像電 (印刷電路板),2618 長榮航 (交通運輸及航運),2383 台光電 (印刷電路板),1504 東元 (人工智慧)
2023-05-23,6274 台燿 (印刷電路板),2383 台光電 (印刷電路板),2748 雲品 (休閒娛樂),2618 長榮航 (交通運輸及航運),8155 博智 (印刷電路板)
2023-05-24,2383 台光電 (印刷電路板),6274 台燿 (印刷電路板),2376 技嘉 (電動車輛產業),6799 來頡 (半導體),3044 健鼎 (印刷電路板)
2023-05-25,2383 台光電 (印刷電路板),2618 長榮航 (交通運輸及航運),2376 技嘉 (電動車輛產業),3037 欣興 (印刷電路板),2454 聯發科 (半導體)
2023-05-26,3231 緯創 (電腦及週邊設備),2383 台光電 (印刷電路板),2371 大同 (LED照明產業),3017 奇鋐 (電腦及週邊設備),2376 技嘉 (電動車輛產業)
2023-05-29,3231 緯創 (電腦及週邊設備),2376 技嘉 (電動車輛產業),2371 大同 (LED照明產業),3017 奇鋐 (電腦及週邊設備),2383 台光電 (印刷電路板)
2023-05-30,3231 緯創 (電腦及週邊設備),2376 技嘉 (電動車輛產業),4979 華星光 (通信網路),2449 京元電子 (半導體),3711 日月光投控 (半導體)
2023-05-31,3231 緯創 (電腦及週邊設備),2301 光寶科 (LED照明產業),2376 技嘉 (電動車輛產業),2371 大同 (LED照明產業),5289 宜鼎 (電腦及週邊設備)
2023-06-01,3231 緯創 (電腦及週邊設備),2455 全新 (半導體),2449 京元電子 (半導體),3711 日月光投控 (半導體),4967 十銓 (電腦及週邊設備)
2023-06-02,3231 緯創 (電腦及週邊設備),2376 技嘉 (電動車輛產業),2455 全新 (半導體),3711 日月光投控 (半導體),3044 健鼎 (印刷電路板)
2023-06-05,3711 日月光投控 (半導體),5009 榮剛 (航太週邊),2455 全新 (半導體),2368 金像電 (印刷電路板),3231 緯創 (電腦及週邊設備)
2023-06-06,3711 日月光投控 (半導體),2707 晶華 (休閒娛樂),5009 榮剛 (航太週邊),2731 雄獅 (休閒娛樂),6147 頎邦 (半導體)
2023-06-07,3711 日月光投控 (半導體),2748 雲品 (休閒娛樂),2382 廣達 (運動科技),2707 晶華 (休閒娛樂),3217 優群 (連接器)
2023-06-08,3711 日月光投控 (半導體),2376 技嘉 (電動車輛產業),2382 廣達 (運動科技),3374 精材 (半導體),2748 雲品 (休閒娛樂)
2023-06-09,3711 日月光投控 (半導體),2382 廣達 (運動科技),2376 技嘉 (電動車輛產業),3529 力旺 (半導體),3515 華擎 (區塊鏈)
2023-06-12,3711 日月光投控 (半導體),2382 廣達 (運動科技),4968 立積 (半導體),3515 華擎 (區塊鏈),5425 台半 (半導體)
2023-06-13,2308 台達電 (LED照明產業),3680 家登 (半導體),3035 智原 (半導體),3711 日月光投控 (半導體),2449 京元電子 (半導體)
2023-06-14,3231 緯創 (電腦及週邊設備),2382 廣達 (運動科技),2609 陽明 (交通運輸及航運),2618 長榮航 (交通運輸及航運),2603 長榮 (交通運輸及航運)
2023-06-15,3231 緯創 (電腦及週邊設備),2382 廣達 (運動科技),3017 奇鋐 (電腦及週邊設備),6533 晶心科 (半導體),2356 英業達 (電腦及週邊設備)
2023-06-16,2382 廣達 (運動科技),2618 長榮航 (交通運輸及航運),2609 陽明 (交通運輸及航運),8210 勤誠 (雲端運算),3693 營邦 (電腦及週邊設備)
2023-06-19,2382 廣達 (運動科技),6285 啟碁 (太空衛星科技),8210 勤誠 (雲端運算),4904 遠傳 (大數據),6148 驊宏資 (大數據)
2023-06-20,6214 精誠 (軟體服務),8210 勤誠 (雲端運算),2211 長榮鋼 (鋼鐵),6670 復盛應用 (休閒娛樂),2468 華經 (軟體服務)
2023-06-21,1477 聚陽 (紡織),8210 勤誠 (雲端運算),3665 貿聯-KY (休閒娛樂),3515 華擎 (區塊鏈),6670 復盛應用 (休閒娛樂)
2023-06-26,2353 宏碁 (電腦及週邊設備),1477 聚陽 (紡織),2886 兆豐金 (金融),2845 遠東銀 (金融),2891 中信金 (金融)
2023-06-27,3665 貿聯-KY (休閒娛樂),1477 聚陽 (紡織),2845 遠東銀 (金融),2474 可成 (電腦及週邊設備),1476 儒鴻 (紡織)
2023-06-28,1477 聚陽 (紡織),2353 宏碁 (電腦及週邊設備),6472 保瑞 (製藥),2474 可成 (電腦及週邊設備),1795 美時 (製藥)
2023-06-29,1477 聚陽 (紡織),1795 美時 (製藥),3596 智易 (通信網路),5388 中磊 (通信網路),6472 保瑞 (製藥)
2023-06-30,8210 勤誠 (雲端運算),1795 美時 (製藥),6585 鼎基 (其他),3596 智易 (通信網路),6472 保瑞 (製藥)
2023-07-03,6669 緯穎 (人工智慧),4979 華星光 (通信網路),8210 勤誠 (雲端運算),5388 中磊 (通信網路),2382 廣達 (運動科技)
2023-07-04,2382 廣達 (運動科技),4979 華星光 (通信網路),8210 勤誠 (雲端運算),5388 中磊 (通信網路),6285 啟碁 (太空衛星科技)
2023-07-05,2301 光寶科 (LED照明產業),6285 啟碁 (太空衛星科技),2360 致茂 (LED照明產業),3583 辛耘 (LED照明產業),3260 威剛 (LED照明產業)
2023-07-06,2383 台光電 (印刷電路板),6285 啟碁 (太空衛星科技),2449 京元電子 (半導體),5234 達興材料 (半導體),4968 立積 (半導體)
2023-07-07,3231 緯創 (電腦及週邊設備),6285 啟碁 (太空衛星科技),2356 英業達 (電腦及週邊設備),3008 大立光 (電腦及週邊設備),8050 廣積 (電腦及週邊設備)
2023-07-10,6285 啟碁 (太空衛星科技),3231 緯創 (電腦及週邊設備),4746 台耀 (製藥),2356 英業達 (電腦及週邊設備),6472 保瑞 (製藥)
2023-07-11,6285 啟碁 (太空衛星科技),6417 韋僑 (通信網路),3596 智易 (通信網路),1535 中宇 (電機機械),2382 廣達 (運動科技)
2023-07-12,3231 緯創 (電腦及週邊設備),2382 廣達 (運動科技),5457 宣德 (太空衛星科技),3515 華擎 (區塊鏈),2376 技嘉 (電動車輛產業)
2023-07-13,2376 技嘉 (電動車輛產業),3515 華擎 (區塊鏈),5457 宣德 (太空衛星科技),6285 啟碁 (太空衛星科技),3380 明泰 (太空衛星科技)
2023-07-14,2301 光寶科 (LED照明產業),2376 技嘉 (電動車輛產業),3704 合勤控 (資通訊安全),3483 力致 (LED照明產業),5457 宣德 (太空衛星科技)
2023-07-17,8050 廣積 (電腦及週邊設備),6191 精成科 (印刷電路板),2383 台光電 (印刷電路板),2377 微星 (電腦及週邊設備),2891 中信金 (金融)
2023-07-18,3704 合勤控 (資通訊安全),2891 中信金 (金融),2881 富邦金 (金融),3515 華擎 (區塊鏈),2886 兆豐金 (金融)
2023-07-19,2352 佳世達 (人工智慧),3706 神達 (人工智慧),1102 亞泥 (水泥),4746 台耀 (製藥),1789 神隆 (製藥)
2023-07-20,8210 勤誠 (雲端運算),6811 宏碁資訊 (人工智慧),1789 神隆 (製藥),1795 美時 (製藥),6446 藥華藥 (製藥)
2023-07-21,6811 宏碁資訊 (人工智慧),2382 廣達 (運動科技),8210 勤誠 (雲端運算),2891 中信金 (金融),2890 永豐金 (金融)
2023-07-24,2376 技嘉 (電動車輛產業),2382 廣達 (運動科技),8210 勤誠 (雲端運算),3017 奇鋐 (電腦及週邊設備),6811 宏碁資訊 (人工智慧)
2023-07-25,6811 宏碁資訊 (人工智慧),1504 東元 (人工智慧),6669 緯穎 (人工智慧),1795 美時 (製藥),2357 華碩 (人工智慧)
2023-07-26,6274 台燿 (印刷電路板),6669 緯穎 (人工智慧),8358 金居 (印刷電路板),1514 亞力 (汽電共生),4953 緯軟 (人工智慧)
2023-07-27,6538 倉和 (其他),2385 群光 (電腦及週邊設備),2881 富邦金 (金融),2913 農林 (其他),1905 華紙 (造紙)
2023-07-28,3558 神準 (通信網路),4979 華星光 (通信網路),3481 群創 (平面顯示器),2357 華碩 (人工智慧),6282 康舒 (平面顯示器)
2023-07-31,3558 神準 (通信網路),3481 群創 (平面顯示器),1319 東陽 (汽車),6282 康舒 (平面顯示器),8069 元太 (平面顯示器)
2023-08-01,2881 富邦金 (金融),6538 倉和 (其他),1305 華夏 (石化及塑橡膠),2890 永豐金 (金融),2913 農林 (其他)
2023-08-02,2881 富邦金 (金融),2890 永豐金 (金融),6538 倉和 (其他),2014 中鴻 (鋼鐵),2891 中信金 (金融)
2023-08-04,2014 中鴻 (鋼鐵),2890 永豐金 (金融),4572 駐龍 (電機機械),2882 國泰金 (金融),2211 長榮鋼 (鋼鐵)
2023-08-07,3044 健鼎 (印刷電路板),2890 永豐金 (金融),2383 台光電 (印刷電路板),8016 矽創 (半導體),3702 大聯大 (半導體)
2023-08-08,3324 雙鴻 (電腦及週邊設備),3017 奇鋐 (電腦及週邊設備),3044 健鼎 (印刷電路板),2376 技嘉 (電動車輛產業),2383 台光電 (印刷電路板)
2023-08-09,3044 健鼎 (印刷電路板),3017 奇鋐 (電腦及週邊設備),3324 雙鴻 (電腦及週邊設備),2383 台光電 (印刷電路板),2376 技嘉 (電動車輛產業)
2023-08-10,3044 健鼎 (印刷電路板),2892 第一金 (金融),3529 力旺 (半導體),2368 金像電 (印刷電路板),6191 精成科 (印刷電路板)
2023-08-11,3044 健鼎 (印刷電路板),2368 金像電 (印刷電路板),3653 健策 (半導體),6191 精成科 (印刷電路板),3529 力旺 (半導體)
2023-08-14,3044 健鼎 (印刷電路板),3653 健策 (半導體),2368 金像電 (印刷電路板),3702 大聯大 (半導體),6191 精成科 (印刷電路板)
2023-08-15,2368 金像電 (印刷電路板),3044 健鼎 (印刷電路板),5469 瀚宇博 (印刷電路板),6191 精成科 (印刷電路板),3715 定穎投控 (印刷電路板)
2023-08-16,3035 智原 (半導體),2368 金像電 (印刷電路板),3715 定穎投控 (印刷電路板),2382 廣達 (運動科技),2376 技嘉 (電動車輛產業)
2023-08-17,2368 金像電 (印刷電路板),3035 智原 (半導體),3044 健鼎 (印刷電路板),3324 雙鴻 (電腦及週邊設備),2382 廣達 (運動科技)
2023-08-18,2368 金像電 (印刷電路板),6829 千附精密 (半導體),3044 健鼎 (印刷電路板),3131 弘塑 (半導體),3715 定穎投控 (印刷電路板)
2023-08-21,2345 智邦 (通信網路),5340 建榮 (印刷電路板),8358 金居 (印刷電路板),3044 健鼎 (印刷電路板),3163 波若威 (通信網路)
2023-08-22,2345 智邦 (通信網路),3675 德微 (半導體),1519 華城 (智慧電網),2449 京元電子 (半導體),3661 世芯-KY (半導體)
2023-08-23,2345 智邦 (通信網路),3596 智易 (通信網路),2449 京元電子 (半導體),3680 家登 (半導體),6829 千附精密 (半導體)
2023-08-24,3044 健鼎 (印刷電路板),2449 京元電子 (半導體),3017 奇鋐 (電腦及週邊設備),2634 漢翔 (其他),3680 家登 (半導體)
2023-08-25,6829 千附精密 (半導體),2357 華碩 (人工智慧),3044 健鼎 (印刷電路板),6285 啟碁 (太空衛星科技),3264 欣銓 (半導體)
2023-08-28,3715 定穎投控 (印刷電路板),4961 天鈺 (半導體),3264 欣銓 (半導體),3044 健鼎 (印刷電路板),6829 千附精密 (半導體)
2023-08-29,3653 健策 (半導體),2645 長榮航太 (交通運輸及航運),3711 日月光投控 (半導體),5222 全訊 (半導體),2303 聯電 (半導體)
2023-08-30,3653 健策 (半導體),1319 東陽 (汽車),4966 譜瑞-KY (元宇宙),2303 聯電 (半導體),5269 祥碩 (半導體)
2023-08-31,8299 群聯 (半導體),6213 聯茂 (印刷電路板),3715 定穎投控 (印刷電路板),5340 建榮 (印刷電路板),4147 中裕 (製藥)
2023-09-01,8299 群聯 (半導體),2204 中華 (汽車),6213 聯茂 (印刷電路板),2303 聯電 (半導體),2408 南亞科 (半導體)
2023-09-04,2204 中華 (汽車),8299 群聯 (半導體),1319 東陽 (汽車),2383 台光電 (印刷電路板),6274 台燿 (印刷電路板)
2023-09-05,6274 台燿 (印刷電路板),8086 宏捷科 (半導體),2383 台光電 (印刷電路板),8299 群聯 (半導體),3324 雙鴻 (電腦及週邊設備)
2023-09-06,3324 雙鴻 (電腦及週邊設備),6274 台燿 (印刷電路板),4961 天鈺 (半導體),2313 華通 (印刷電路板),3044 健鼎 (印刷電路板)
2023-09-07,3324 雙鴻 (電腦及週邊設備),8016 矽創 (半導體),3044 健鼎 (印刷電路板),2313 華通 (印刷電路板),6274 台燿 (印刷電路板)
2023-09-08,8016 矽創 (半導體),8299 群聯 (半導體),3014 聯陽 (半導體),2379 瑞昱 (半導體),3704 合勤控 (資通訊安全)
2023-09-11,8016 矽創 (半導體),3044 健鼎 (印刷電路板),2313 華通 (印刷電路板),3702 大聯大 (半導體),2303 聯電 (半導體)
2023-09-12,8016 矽創 (半導體),3264 欣銓 (半導體),1319 東陽 (汽車),2303 聯電 (半導體),3702 大聯大 (半導體)
2023-09-13,3264 欣銓 (半導體),8016 矽創 (半導體),3014 聯陽 (半導體),2454 聯發科 (半導體),5274 信驊 (半導體)
2023-09-14,4966 譜瑞-KY (元宇宙),8016 矽創 (半導體),3529 力旺 (半導體),2385 群光 (電腦及週邊設備),3014 聯陽 (半導體)
2023-09-15,2345 智邦 (通信網路),2313 華通 (印刷電路板),4966 譜瑞-KY (元宇宙),3044 健鼎 (印刷電路板),2408 南亞科 (半導體)
2023-09-18,2313 華通 (印刷電路板),5269 祥碩 (半導體),2408 南亞科 (半導體),6274 台燿 (印刷電路板),8081 致新 (半導體)
2023-09-19,3044 健鼎 (印刷電路板),6285 啟碁 (太空衛星科技),2313 華通 (印刷電路板),5269 祥碩 (半導體),2454 聯發科 (半導體)
2023-09-20,3036 文曄 (半導體),3014 聯陽 (半導體),2345 智邦 (通信網路),4961 天鈺 (半導體),5269 祥碩 (半導體)
2023-09-21,3036 文曄 (半導體),2408 南亞科 (半導體),2377 微星 (電腦及週邊設備),4961 天鈺 (半導體),2454 聯發科 (半導體)
2023-09-22,1584 精剛 (其他),2408 南亞科 (半導體),3036 文曄 (半導體),3702 大聯大 (半導體),6176 瑞儀 (平面顯示器)
2023-09-25,6274 台燿 (印刷電路板),3017 奇鋐 (電腦及週邊設備),1584 精剛 (其他),3036 文曄 (半導體),3715 定穎投控 (印刷電路板)
2023-09-26,3017 奇鋐 (電腦及週邊設備),2376 技嘉 (電動車輛產業),2368 金像電 (印刷電路板),6274 台燿 (印刷電路板),3715 定穎投控 (印刷電路板)
2023-09-27,3017 奇鋐 (電腦及週邊設備),1519 華城 (智慧電網),2421 建準 (平面顯示器),2324 仁寶 (平面顯示器),2376 技嘉 (電動車輛產業)
2023-09-28,3017 奇鋐 (電腦及週邊設備),4961 天鈺 (半導體),2382 廣達 (運動科技),6510 精測 (半導體),3036 文曄 (半導體)
2023-10-02,3017 奇鋐 (電腦及週邊設備),2382 廣達 (運動科技),3231 緯創 (電腦及週邊設備),2421 建準 (平面顯示器),2376 技嘉 (電動車輛產業)
2023-10-03,3044 健鼎 (印刷電路板),6274 台燿 (印刷電路板),3231 緯創 (電腦及週邊設備),8358 金居 (印刷電路板),6669 緯穎 (人工智慧)
2023-10-04,2454 聯發科 (半導體),8299 群聯 (半導體),3529 力旺 (半導體),3231 緯創 (電腦及週邊設備),3702 大聯大 (半導體)
2023-10-05,5269 祥碩 (半導體),3529 力旺 (半導體),2454 聯發科 (半導體),3036 文曄 (半導體),8210 勤誠 (雲端運算)
2023-10-06,3680 家登 (半導體),2382 廣達 (運動科技),1519 華城 (智慧電網),2330 台積電 (半導體),3035 智原 (半導體)
2023-10-11,3680 家登 (半導體),3260 威剛 (LED照明產業),5274 信驊 (半導體),3035 智原 (半導體),2454 聯發科 (半導體)
2023-10-12,3443 創意 (半導體),3680 家登 (半導體),2890 永豐金 (金融),2330 台積電 (半導體),2408 南亞科 (半導體)
2023-10-13,3443 創意 (半導體),2303 聯電 (半導體),2449 京元電子 (半導體),2330 台積電 (半導體),2454 聯發科 (半導體)
2023-10-16,2454 聯發科 (半導體),2303 聯電 (半導體),2449 京元電子 (半導體),3702 大聯大 (半導體),2330 台積電 (半導體)
2023-10-17,2303 聯電 (半導體),2330 台積電 (半導體),2449 京元電子 (半導體),3035 智原 (半導體),3443 創意 (半導體)
2023-10-18,2303 聯電 (半導體),1476 儒鴻 (紡織),6510 精測 (半導體),3035 智原 (半導體),6732 昇佳電子 (半導體)
2023-10-19,2303 聯電 (半導體),2449 京元電子 (半導體),6732 昇佳電子 (半導體),2454 聯發科 (半導體),3702 大聯大 (半導體)
2023-10-20,2303 聯電 (半導體),4966 譜瑞-KY (元宇宙),2881 富邦金 (金融),2449 京元電子 (半導體),2352 佳世達 (人工智慧)
